num_steps,episode_reward,episode_reward_std,mean_reward_per_step,std_reward_per_step,avg_episode_length,policy_std_mean,policy_std_min,policy_std_max,entropy_loss,kl_mean,total_loss,policy_loss,v_loss
0,-3.9767897369482785,0.8354000611395764,-0.07261470561046786,0.015254095267598543,54.765625,,,,,,,,
13107200,0.9503152109635052,0.37924754489261675,0.004235535603723273,0.001690298608804448,224.3671875,0.40662124197484184,0.17359336284423227,1.0625080737956023,-0.005793821894855935,0.027558342028198908,-0.02232475111990959,-0.01791625238167677,0.0013853231566231142
26214400,14.109328452402586,0.03694503892425602,0.014109328452402587,3.6945038924256016e-05,1000.0,0.1764994951802314,0.03754063220001905,2.0489121426546006,0.06355267570721244,0.027514262549252537,0.06062852522743428,-0.0029276476128969136,3.4971331187558414e-06
39321600,14.538637357351808,0.00424175324294099,0.014538637357351808,4.24175324294099e-06,1000.0,0.09071052492623762,0.01613579112619796,0.9239051105588647,0.11742857828744321,0.03796665819576338,0.12738816738751807,0.009957618711707425,1.9703883674431597e-06
52428800,14.552373785038425,0.004064253783819407,0.014552373785038425,4.064253783819407e-06,1000.0,0.06730214075461241,0.011822982493331118,0.2587419522418822,0.13921383245891755,0.04152082219344726,0.14797216853353956,0.008758190439122689,1.4563549931326855e-07
65536000,14.613566900782725,0.0020618963618785815,0.014613566900782726,2.0618963618785815e-06,1000.0,0.039764038687785386,0.007647194305293836,0.13008986829896257,0.17990681636321232,0.3278951077348736,0.20454886776468278,0.024642005016071812,4.638539867278855e-08
78643200,13.322642250107668,0.15186719626068573,0.013322642250107668,0.00015186719626068574,1000.0,0.19873830377831433,0.02794620359445274,3.6210292056979076,0.04853820490348111,0.03747134371028412,0.03585983895225016,-0.013007697195257096,0.0003293312440261507
91750400,14.534770464772162,0.0022629150502447015,0.014534770464772162,2.2629150502447016e-06,1000.0,0.062146322971701654,0.014153055853002949,0.37638605122013075,0.13910080275524125,0.025044557318306918,0.13765475367105096,-0.0014461475805740754,9.849638378645775e-08
104857600,14.576262702758232,0.0015087172568338434,0.014576262702758231,1.5087172568338433e-06,1000.0,0.04502661255767102,0.007943695869249031,0.22731525439633365,0.16854569536615283,0.03490706405367148,0.17535442915202631,0.006808699802333942,3.3983539530177076e-08
117964800,14.575357508314374,0.0010929525618316204,0.014575357508314374,1.0929525618316205e-06,1000.0,0.030957115761177177,0.00554882617761907,0.17218634535063057,0.19942054937892306,0.043689336467193654,0.2139075797576056,0.014486862022715739,1.6835596680261233e-07
