num_steps,episode_reward,episode_reward_std,mean_reward_per_step,std_reward_per_step,avg_episode_length,policy_std_mean,policy_std_min,policy_std_max,entropy_loss,kl_mean,total_loss,policy_loss,v_loss
0,-2.880198402244847,0.12703239402426542,-0.07623353918265931,0.003362313158624064,37.78125,,,,,,,,
6553600,5.4379332132161835,6.210132080527161,0.017010568471655503,0.01942610783028609,319.6796875,0.49744486212889627,0.1746566312372526,1.3435772873410396,-0.017887057784886983,0.03047348099937588,-0.03821543508673228,-0.022151653903651994,0.0018232766018067004
13107200,19.901354489255688,4.939521885847709,0.0205650596567723,0.00510425369857274,967.7265625,0.28082915081658916,0.08033446059032649,0.6430839356840403,0.01707161425446663,0.03154693537741036,0.005654022956239949,-0.011492735525820214,7.514422759353337e-05
19660800,16.59270726932573,7.932892638308273,0.020000626522965376,0.00956220225730727,829.609375,0.1798719878652838,0.0453192952399996,0.6851520366100119,0.049324914928812746,0.038924199597811515,0.04926924337527788,-9.826906184553654e-05,4.25975083106735e-05
26214400,24.02967821514228,0.24479810836186416,0.02402967821514228,0.00024479810836186414,1000.0,0.13631028331976197,0.03358932598224642,0.7698849302579077,0.06832942683234318,0.042227786766688154,0.07045931743876215,0.002108675982915125,2.1214623503843703e-05
32768000,24.218909763066318,0.12484420807262916,0.02421890976306632,0.00012484420807262915,1000.0,0.11536372733224656,0.029049593290412783,0.6485304679620274,0.08049249327782784,0.05145722747236383,0.08672576335320976,0.0062126303636368795,2.0639711745027736e-05
39321600,24.29916687688099,0.11728664225070112,0.02429916687688099,0.00011728664225070112,1000.0,0.10241585833873686,0.02656275065110089,0.6588231034156167,0.09059555440234032,0.05809874825821992,0.10006430250979215,0.009456432882138587,1.2315225313224146e-05
45875200,24.3806880054766,0.11789397802723775,0.0243806880054766,0.00011789397802723775,1000.0,0.1007970859115986,0.02562404016061566,0.5950939639032288,0.09176625920345349,0.04703836741479156,0.0958770503572283,0.004098829521680092,1.1961632094715985e-05
52428800,24.389698456645398,0.10458686667913053,0.024389698456645396,0.00010458686667913053,1000.0,0.09328807376091622,0.024403954097856725,0.6150608956328427,0.09664637507662328,0.0593519213444811,0.104608449983738,0.007952895395284688,9.179511830036292e-06
58982400,24.452481352822353,0.09463425991757099,0.024452481352822353,9.463425991757099e-05,1000.0,0.08865826873297653,0.02482912676902127,0.6892934354812484,0.100835736962247,0.052633717841808314,0.10754475119233546,0.0067005941175496695,8.420112538796779e-06
